TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,TRAVEL_COMPANIONS_NUM,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8
d002934,여,40대,나홀로 여행,0,"역사 탐방, 문화적 경험 등 교육적 동기",새로운 경험 추구,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",자연중간선호,숙박중간선호,중립,편하지만비싼숙소약간선호,휴양또는휴식약간선호,잘알려지지않은방문지약간선호,계획에따른여행중간선호,사진촬영중요중간선호
d007058,남,50대,2인 가족 여행,1,여행 동반자와의 친밀감 및 유대감 증진,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",기타,자연중간선호,숙박중간선호,새로운지역중간선호,편하지만비싼숙소약간선호,휴양또는휴식약간선호,잘알려지지않은방문지중간선호,중립,중립
d006737,여,40대,나홀로 여행,0,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","역사 탐방, 문화적 경험 등 교육적 동기",새로운 경험 추구,중립,숙박약간선호,새로운지역매우선호,편하지만비싼숙소중간선호,휴양또는휴식약간선호,잘알려지지않은방문지중간선호,계획에따른여행중간선호,사진촬영중요약간선호
d005569,남,40대,자녀 동반 여행,3,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식","일상적인 환경 및 역할에서의 탈출, 지루함 탈피",여행 동반자와의 친밀감 및 유대감 증진,중립,당일약간선호,새로운지역중간선호,불편하지만저렴한숙소중간선호,체험활동중간선호,잘알려지지않은방문지중간선호,중립,사진촬영중요중간선호
d001677,여,20대,2인 가족 여행,1,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",SNS 사진 등록 등 과시,여행 동반자와의 친밀감 및 유대감 증진,자연약간선호,숙박매우선호,중립,편하지만비싼숙소약간선호,중립,잘알려지지않은방문지약간선호,계획에따른여행중간선호,사진촬영중요매우선호
d002356,여,20대,2인 여행(가족 외),1,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식","일상적인 환경 및 역할에서의 탈출, 지루함 탈피",새로운 경험 추구,중립,숙박약간선호,새로운지역중간선호,편하지만비싼숙소약간선호,체험활동중간선호,중립,계획에따른여행약간선호,사진촬영중요중간선호
d000400,남,20대,2인 여행(가족 외),1,여행 동반자와의 친밀감 및 유대감 증진,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",새로운 경험 추구,자연매우선호,숙박매우선호,새로운지역매우선호,편하지만비싼숙소매우선호,중립,중립,상황에따른여행중간선호,사진촬영중요하지않음약간선호
d007005,여,30대,나홀로 여행,1,새로운 경험 추구,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",자연매우선호,숙박매우선호,새로운지역중간선호,중립,휴양또는휴식중간선호,잘알려지지않은방문지중간선호,상황에따른여행매우선호,사진촬영중요약간선호
c003306,남,30대,2인 여행(가족 외),1,여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",자연약간선호,당일중간선호,새로운지역약간선호,편하지만비싼숙소약간선호,휴양또는휴식약간선호,중립,계획에따른여행중간선호,사진촬영중요중간선호
d003721,여,40대,자녀 동반 여행,3,여행 동반자와의 친밀감 및 유대감 증진,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",새로운 경험 추구,도시매우선호,숙박매우선호,새로운지역매우선호,편하지만비싼숙소매우선호,체험활동매우선호,알려진방문지매우선호,계획에따른여행매우선호,사진촬영중요매우선호
d002135,여,60대,2인 여행(가족 외),1,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",여행 동반자와의 친밀감 및 유대감 증진,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",중립,숙박중간선호,중립,편하지만비싼숙소중간선호,체험활동약간선호,중립,상황에따른여행약간선호,사진촬영중요매우선호
d000540,여,20대,2인 여행(가족 외),1,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식","일상적인 환경 및 역할에서의 탈출, 지루함 탈피",새로운 경험 추구,자연중간선호,숙박매우선호,새로운지역매우선호,중립,체험활동약간선호,알려진방문지중간선호,계획에따른여행중간선호,사진촬영중요매우선호
d010123,여,20대,2인 여행(가족 외),1,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구,중립,중립,중립,편하지만비싼숙소중간선호,휴양또는휴식약간선호,잘알려지지않은방문지약간선호,계획에따른여행약간선호,사진촬영중요중간선호
a009422,여,30대,나홀로 여행,1,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",missing,missing,자연약간선호,당일매우선호,익순한지역약간선호,불편하지만저렴한숙소약간선호,휴양또는휴식약간선호,잘알려지지않은방문지약간선호,상황에따른여행약간선호,사진촬영중요하지않음중간선호
a007387,남,40대,나홀로 여행,0,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,자연중간선호,숙박중간선호,중립,편하지만비싼숙소중간선호,중립,중립,계획에따른여행약간선호,사진촬영중요중간선호
d004451,남,20대,2인 여행(가족 외),1,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식","일상적인 환경 및 역할에서의 탈출, 지루함 탈피",새로운 경험 추구,자연중간선호,숙박중간선호,새로운지역매우선호,편하지만비싼숙소약간선호,휴양또는휴식중간선호,잘알려지지않은방문지중간선호,계획에따른여행중간선호,사진촬영중요중간선호
d002000,여,20대,2인 여행(가족 외),1,"특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행)",여행 동반자와의 친밀감 및 유대감 증진,SNS 사진 등록 등 과시,도시중간선호,숙박중간선호,중립,편하지만비싼숙소중간선호,체험활동중간선호,알려진방문지중간선호,상황에따른여행중간선호,사진촬영중요중간선호
d010362,여,20대,2인 여행(가족 외),1,여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",자연중간선호,숙박중간선호,새로운지역중간선호,편하지만비싼숙소매우선호,휴양또는휴식중간선호,잘알려지지않은방문지매우선호,상황에따른여행약간선호,사진촬영중요매우선호
d002591,남,20대,나홀로 여행,0,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",새로운 경험 추구,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",도시중간선호,숙박약간선호,새로운지역약간선호,편하지만비싼숙소중간선호,휴양또는휴식중간선호,중립,상황에따른여행매우선호,사진촬영중요하지않음중간선호
c000737,여,30대,2인 여행(가족 외),1,여행 동반자와의 친밀감 및 유대감 증진,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",중립,숙박매우선호,새로운지역매우선호,편하지만비싼숙소약간선호,중립,알려진방문지약간선호,계획에따른여행중간선호,사진촬영중요매우선호
d002118,여,20대,2인 여행(가족 외),1,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",여행 동반자와의 친밀감 및 유대감 증진,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",자연매우선호,중립,새로운지역약간선호,불편하지만저렴한숙소중간선호,휴양또는휴식중간선호,알려진방문지약간선호,계획에따른여행약간선호,사진촬영중요약간선호
d010534,여,20대,2인 여행(가족 외),1,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",새로운 경험 추구,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",중립,숙박중간선호,새로운지역중간선호,편하지만비싼숙소중간선호,중립,중립,상황에따른여행중간선호,중립
d001437,여,20대,부모 동반 여행,2,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",여행 동반자와의 친밀감 및 유대감 증진,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",도시중간선호,숙박중간선호,새로운지역매우선호,중립,휴양또는휴식중간선호,잘알려지지않은방문지중간선호,상황에따른여행중간선호,사진촬영중요매우선호
d009245,여,20대,나홀로 여행,0,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,새로운 경험 추구,자연중간선호,숙박약간선호,중립,편하지만비싼숙소약간선호,체험활동약간선호,중립,상황에따른여행약간선호,사진촬영중요하지않음중간선호
d007965,여,30대,2인 여행(가족 외),1,"특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행)",여행 동반자와의 친밀감 및 유대감 증진,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",도시중간선호,숙박중간선호,중립,편하지만비싼숙소약간선호,중립,중립,계획에따른여행중간선호,사진촬영중요중간선호
d010217,여,20대,3인 이상 여행(가족 외),5,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",missing,자연매우선호,숙박매우선호,새로운지역매우선호,편하지만비싼숙소약간선호,휴양또는휴식매우선호,알려진방문지매우선호,상황에따른여행약간선호,사진촬영중요매우선호
d000371,남,20대,2인 여행(가족 외),2,새로운 경험 추구,"운동, 건강 증진 및 충전","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",자연중간선호,숙박약간선호,새로운지역매우선호,중립,휴양또는휴식매우선호,잘알려지지않은방문지중간선호,계획에따른여행중간선호,사진촬영중요하지않음약간선호
c002117,여,50대,자녀 동반 여행,5,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",기타,자연중간선호,숙박약간선호,새로운지역약간선호,중립,휴양또는휴식중간선호,잘알려지지않은방문지약간선호,상황에따른여행중간선호,사진촬영중요중간선호
d006121,남,30대,나홀로 여행,0,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",새로운 경험 추구,missing,자연중간선호,숙박중간선호,새로운지역매우선호,불편하지만저렴한숙소약간선호,체험활동중간선호,알려진방문지중간선호,계획에따른여행중간선호,사진촬영중요하지않음중간선호
d005801,남,30대,2인 여행(가족 외),1,새로운 경험 추구,여행 동반자와의 친밀감 및 유대감 증진,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",자연매우선호,숙박중간선호,새로운지역매우선호,편하지만비싼숙소약간선호,체험활동약간선호,잘알려지지않은방문지중간선호,계획에따른여행중간선호,사진촬영중요매우선호
a002615,남,50대,2인 가족 여행,1,새로운 경험 추구,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식","운동, 건강 증진 및 충전",자연매우선호,숙박매우선호,새로운지역매우선호,중립,중립,잘알려지지않은방문지중간선호,계획에따른여행중간선호,사진촬영중요매우선호
